"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Business_Budget","Business_Business","Business_Conferences","Business_Port","Business_Resorts","Business_University"
"3830",191664846,"Piazza Politeama, Palermo, Italy",681,38.12495,13.35604,"Europe",0.0641301,0.07116693,0.06242317,0.06889123,0.06186698,0.06186698
"3831",191665280,"Maddalena Beach, Capoterra, Italy",681,39.15422,9.02274,"Europe",0.06542267,0.06743024,0.06542217,0.06889564,0.06542217,0.06542217
"3832",191666861,"Tanzania National Stadium, Dar Es Salaam, Tanzania",681,-6.85393,39.27163,"Africa",0.06873055,0.1123211,0.0626339,0.06458573,0.0626339,0.0626339
"3833",191669620,"Cloud Gate, Chicago, Illinois, United States of America",681,41.88266,-87.62301,"North America",0.1039905,0.1901773,0.06568704,0.04245961,0.04174861,0.05548002
"3834",191672999,"Tufts Medical Center, Boston, Massachusetts, United States of America",681,42.34998,-71.06381,"North America",0.07252376,0.1420021,0.06355484,0.1046506,0.04009451,0.07917027
"3835",191673340,"Puente Hills Mall, City of Industry, California, United States of America",681,33.99345,-117.9305,"North America",0.06829252,0.0997438,0.07809739,0.06145881,0.06145881,0.06145881
"3836",191678982,"Palo Alto Junior Museum and Zoo, Palo Alto, California, United States of America",681,37.44318,-122.1448,"North America",0.08789881,0.1351088,0.06090816,0.057292,0.057292,0.1312721
"3837",191683725,"Pedregal, Mexico City, Distrito Federal, Mexico",557,19.31983,-99.20757,"South America",0.06816897,0.09948303,0.06411431,0.06411431,0.06411431,0.06411431
"3838",191685337,"NDSM Werf, Amsterdam, Netherlands",681,52.40091,4.895345,"Europe",0.09202013,0.09417725,0.06164151,0.06877243,0.05334508,0.05364014
"3839",191686391,"Westchester Broadway Theatre, Elmsford, New York, United States of America",681,41.07454,-73.81551,"North America",0.0817842,0.1207737,0.07057637,0.06227466,0.06227466,0.07532179
"3840",191687290,"Tonopah Historic Mining Park, Tonopah, Nevada, United States of America",681,38.06955,-117.2252,"North America",0.06635341,0.07749931,0.0656978,0.0656978,0.0656978,0.0656978
"3841",191691382,"Naypyidaw, Myanmar",557,19.71578,96.09431,"Asia",0.05555556,0.2777778,0.05555556,0.05555556,0.05555556,0.05555556
"3842",191691506,"Oregon Shakespeare Festival, Ashland, Oregon, United States of America",681,42.19595,-122.7146,"North America",0.09452568,0.09169363,0.05928106,0.05890487,0.05887524,0.07664365
"3843",191692312,"Casamicciola Terme, Italy",774,40.74298,13.9102,"Europe",0.06361164,0.06481609,0.06361164,0.07232228,0.06361164,0.06361164
"3844",191700310,"Tambau, Joao Pessoa, Brazil",774,-7.115067,-34.82529,"South America",0.06533121,0.08087452,0.06533121,0.06533121,0.06533121,0.06533121
"3845",191714787,"Port Charlotte Town Center, Port Charlotte, Florida, United States of America",681,26.99557,-82.10632,"North America",0.08460403,0.09896649,0.06284891,0.1570952,0.06284891,0.06405135
"3846",191718693,"Mega Bangna, Bangkok, Thailand",681,13.64825,100.6504,"Asia",0.09695329,0.1000524,0.05755705,0.05758478,0.05711261,0.0596784
"3847",191723405,"Ercolano Ruins, Ercolano, Italy",681,40.80566,14.34552,"Europe",0.0696802,0.0848911,0.06157396,0.0801399,0.05995888,0.06250283
"3848",191730876,"Meadowlands Sports Complex, East Rutherford, New Jersey, United States of America",681,40.81474,-74.06979,"North America",0.1127914,0.1351032,0.06591101,0.06205248,0.04901955,0.06185515
"3849",191731930,"Theatre of the West, Berlin, Germany",681,52.50549,13.32893,"Europe",0.0837162,0.1030237,0.06128907,0.05892714,0.05891747,0.05894182
"3850",191732023,"Okee-Tantie Marina, Okeechobee, Florida, United States of America",681,27.20785,-80.85322,"North America",0.07444075,0.072405,0.06563659,0.06563659,0.06563659,0.06563659
"3851",191744082,"Insurgentes Theater, Mexico City, Distrito Federal, Mexico",681,19.36385,-99.18228,"South America",0.07480862,0.1577229,0.06156693,0.05685413,0.05685413,0.06517022
"3852",191746996,"Ranakpur, India",557,25.10221,73.48438,"Asia",0.06632038,0.07015131,0.06632038,0.06632038,0.06632038,0.06632038
"3853",191755955,"Olympic Stadium, Rome, Italy",774,41.93333,12.43964,"Europe",0.08055472,0.07134602,0.05928358,0.05942335,0.05928358,0.06016919
"3854",191757133,"City of Arts and Sciences, Valencia, Spain",774,39.45698,-0.357656,"Europe",0.07229639,0.083176,0.06337379,0.07131679,0.06270006,0.06270006
"3855",191758776,"Bishop City Park, Bishop, California, United States of America",681,37.36762,-118.3944,"North America",0.08917487,0.07182753,0.06234171,0.06234171,0.06234171,0.06234171
"3856",191764914,"Daytona Beach Surfing School, Daytona Beach, Florida, United States of America",681,29.26167,-81.02391,"North America",0.08506399,0.07585545,0.05699169,0.05300767,0.05250976,0.05987833
"3857",191769657,"Meursault, France",557,46.97032,4.772184,"Europe",0.06695125,0.06695125,0.06695125,0.06695125,0.06695125,0.06695125
"3858",191769781,"Travis County Exposition Center, Austin, Texas, United States of America",681,30.29666,-97.622,"North America",0.1105164,0.1447775,0.07195922,0.05662067,0.05657936,0.08668781
"3859",191783018,"Niagara Wine Region, Niagara Falls, Ontario, Canada",557,43.2065,-79.10912,"North America",0.0555057,0.0715737,0.05435752,0.07069125,0.05403616,0.07506767
"3860",191796286,"California Baptist University, Riverside, California, United States of America",681,33.9298,-117.4276,"North America",0.07144764,0.1065633,0.06238884,0.05586436,0.05586436,0.07570455
"3861",191802517,"Hope College, Holland, Michigan, United States of America",681,42.78897,-86.10439,"North America",0.08548611,0.09511166,0.06077202,0.06077202,0.06077202,0.09631116
"3862",191804470,"Palma Nova Beach, Calvia, Spain",681,39.51915,2.536675,"Europe",0.068809,0.06921063,0.06179916,0.09364788,0.066064,0.06036596
"3863",191805400,"Twin Lakes Park, Westmont, Illinois, United States of America",681,41.78084,-87.98182,"North America",0.09346747,0.09252571,0.07464093,0.06381332,0.06381332,0.06381357
"3864",191806330,"Zuffenhausen, Stuttgart, Germany",557,48.83337,9.171928,"Europe",0.1177246,0.07842764,0.06462911,0.06462911,0.06462911,0.06462911
"3865",191806640,"Anheuser-Busch Brewery, Jacksonville, Florida, United States of America",681,30.43019,-81.6476,"North America",0.1141174,0.1219912,0.06392986,0.07932463,0.05981721,0.06575857
"3866",191814979,"Eglin Golf Course, Niceville, Florida, United States of America",681,30.52786,-86.49066,"North America",0.06677983,0.07972806,0.06474569,0.06474569,0.06474569,0.06474569
"3867",191822419,"10th Arrondissement, Marseille, France",557,43.27499,5.42787,"Europe",0.06648917,0.069481,0.06648917,0.08739498,0.06648917,0.06648917
"3868",191823225,"Boulevard Mall, Amherst, New York, United States of America",681,42.99084,-78.81712,"North America",0.08472732,0.1025223,0.05854249,0.0618657,0.05775486,0.1012029
"3869",191824000,"5th Arrondissement, Paris, France",557,48.84442,2.350535,"Europe",0.07046841,0.0648655,0.06038813,0.06034288,0.05948892,0.07424766
"3870",191824806,"15th Arrondissement, Paris, France",557,48.84011,2.292769,"Europe",0.08034544,0.08121694,0.05710444,0.05661738,0.05584898,0.05584898
"3871",191826294,"Saint Laurent Boulevard, Montreal, Quebec, Canada",557,45.52244,-73.59145,"North America",0.215874,0.08953518,0.06339762,0.1147117,0.05254164,0.06623903
"3872",191854349,"South Florida Science Museum, West Palm Beach, Florida, United States of America",681,26.66957,-80.06949,"North America",0.1181828,0.1290249,0.06341756,0.06265626,0.05897796,0.06515518
"3873",191854504,"Walkerton, Ontario, Canada",557,44.13554,-81.12309,"North America",0.06701033,0.07010248,0.06701033,0.06701033,0.06701033,0.06701033
"3874",191857294,"Chinook Centre, Calgary, Alberta, Canada",681,50.99543,-114.0717,"North America",0.08781496,0.1590089,0.0684909,0.0553139,0.05522572,0.05750329
"3875",191868113,"Mont Blanc Cable Car, Courmayeur, Italy",681,45.80493,6.977468,"Europe",0.06471068,0.06704841,0.06471068,0.06471068,0.06471068,0.06471068
"3876",191874468,"Cergy Pontoise University, Cergy, France",681,49.0383,2.07512,"Europe",0.06881104,0.0783775,0.06556202,0.08301576,0.06556202,0.06597841
"3877",191876948,"Aurora Sports Park, Aurora, Colorado, United States of America",681,39.7401,-104.763,"North America",0.1104335,0.1378245,0.06213897,0.06128754,0.05898976,0.06431776
"3878",191877351,"Markville Shopping Center, Markham, Ontario, Canada",681,43.86665,-79.28651,"North America",0.1053702,0.142926,0.06844095,0.05822418,0.05808788,0.06179903
"3879",191878622,"Luke Air Force Base, Litchfield Park, Arizona, United States of America",681,33.54012,-112.3588,"North America",0.09226451,0.1045045,0.06389405,0.05939299,0.05939299,0.07882432
"3880",191879614,"Mississauga Hershey Centre, Mississauga, Ontario, Canada",681,43.6325,-79.65295,"North America",0.09584205,0.1524771,0.07143408,0.05870624,0.05570108,0.05649
"3881",191881784,"Fegina Beach, Monterosso al Mare, Italy",681,44.17232,9.672096,"Europe",0.06643732,0.06517226,0.0635706,0.07284043,0.0635706,0.0635706
"3882",191891642,"Oregon Health and Science University, Portland, Oregon, United States of America",681,45.49918,-122.6881,"North America",0.09929914,0.1173787,0.06737835,0.05060223,0.05010667,0.06130005
"3883",191898524,"Chiavari Beach, Chiavari, Italy",681,44.31377,9.32131,"Europe",0.06255813,0.06609824,0.0623459,0.08397928,0.0623459,0.0623459
"3884",191901252,"Alsace Golf Club, Rouffach, France",681,47.9687,7.335985,"Europe",0.06682392,0.06951897,0.06682392,0.06682392,0.06682392,0.06682392
"3885",191911079,"Mogi-Mirim, Brazil",557,-22.45192,-46.99224,"South America",0.06697069,0.07002319,0.06697069,0.06697069,0.06697069,0.06697069
"3886",191915977,"Florham Park Roller Rink, Florham Park, New Jersey, United States of America",681,40.78772,-74.38973,"North America",0.07179688,0.1303692,0.0635539,0.06042313,0.06031707,0.06897865
"3887",191916659,"Al Olaya District, Riyadh, Saudi Arabia",557,24.69114,46.68564,"Asia",0.07002058,0.1169257,0.06528509,0.06528509,0.06528509,0.06528509
"3888",191917124,"West End Historic District, Dallas, Texas, United States of America",557,32.77822,-96.80582,"North America",0.1141595,0.1469281,0.1112482,0.04975048,0.04975048,0.05628316
"3889",191917217,"Mockingbird Station Shopping, Dallas, Texas, United States of America",557,32.83918,-96.77334,"North America",0.07425838,0.1124152,0.06394566,0.05716461,0.05716461,0.07500619
"3890",191919356,"Khlong Sok, Phanom, Thailand",557,8.849617,98.61369,"Asia",0.06592329,0.06684022,0.06592329,0.06592329,0.06592329,0.06592329
"3891",191937367,"Dolce Chantilly Golf Club, Vineuil-Saint-Firmin, France",681,49.20458,2.49659,"Europe",0.06709289,0.07401496,0.06575229,0.06575229,0.06575229,0.06575229
"3892",191937925,"Casino du Lac Leamy, Gatineau, Quebec, Canada",681,45.44883,-75.72855,"North America",0.09231284,0.153492,0.065825,0.05122266,0.05122266,0.08415946
"3893",191939227,"University of Texas Health and Science Center at San Antonio, San Antonio, Texas, United States",681,29.50793,-98.57403,"North America",0.1032785,0.1144789,0.06332628,0.05941257,0.05941257,0.06458798
"3894",191946016,"Phnom Penh City Centre, Cambodia",774,11.56483,104.9195,"Asia",0.097355,0.09264255,0.05905511,0.05905511,0.05905511,0.05905511
"3895",191955564,"Manchester City Centre, Manchester, England, United Kingdom",557,53.4785,-2.241141,"Europe",0.1291336,0.1381511,0.067868,0.05418548,0.05418548,0.09814159
"3896",191960834,"Liberty Wharf, Boston, Massachusetts, United States of America",681,42.34865,-71.03842,"North America",0.07702638,0.140278,0.06310922,0.09723445,0.04241457,0.08659136
"3897",191961051,"Rockaway Beach, Far Rockaway, New York, United States of America",557,40.58684,-73.81171,"North America",0.06507547,0.06507547,0.06507547,0.06507547,0.06507547,0.06507547
"3898",191961299,"Aiguille du Midi Cable Car, Chamonix-Mont-Blanc, France",681,45.91844,6.869895,"Europe",0.06277732,0.06553705,0.0608926,0.0608926,0.0608926,0.0608926
"3899",191964368,"Sears Center, Hoffman Estates, Illinois, United States of America",681,42.07027,-88.21281,"North America",0.08527212,0.09722837,0.06508559,0.06308345,0.06308345,0.06513532
"3900",191964523,"Deer Lake, Burnaby, British Columbia, Canada",681,49.23647,-122.9647,"North America",0.1152987,0.1082873,0.0681432,0.06040434,0.05878967,0.05962572
"3901",191965329,"Boutte, Louisiana, United States of America",557,29.89584,-90.38706,"North America",0.06646134,0.1352559,0.06646134,0.06646134,0.06646134,0.06646134
"3902",191967902,"Via Appia Nuova Shopping District, Rome, Italy",557,41.876,12.52209,"Europe",0.07246721,0.06773292,0.0643872,0.0643872,0.0643872,0.0643872
"3903",191968739,"Mindelheim, Germany",557,48.05447,10.49588,"Europe",0.06699038,0.06699038,0.06699038,0.06699038,0.06699038,0.06699038
"3904",191978876,"Mill Creek Mall, Secaucus, New Jersey, United States of America",681,40.79196,-74.05132,"North America",0.1319889,0.1670449,0.05606577,0.06118874,0.04459458,0.06274413
"3905",191980674,"Ameristar Casino Kansas City, Kansas City, Missouri, United States of America",681,39.15337,-94.48336,"North America",0.0954827,0.1113634,0.06577556,0.06014532,0.06014532,0.06118695
"3906",192001971,"Nice Train Station, Nice, France",774,43.70491,7.262132,"Europe",0.0830355,0.06615581,0.0607524,0.08574777,0.0607524,0.0607524
"3907",192007644,"Seattle Children's Hospital, Seattle, Washington, United States of America",681,47.66441,-122.2831,"North America",0.08736709,0.1010154,0.06699143,0.07031465,0.05026596,0.3821568
"3908",192007768,"Providence Place Mall, Providence, Rhode Island, United States of America",681,41.82737,-71.41542,"North America",0.07155355,0.1073671,0.06248974,0.06969684,0.04917634,0.1494139
"3909",192009845,"South Carolina State University, Orangeburg, South Carolina, United States of America",681,33.49575,-80.85381,"North America",0.07122279,0.08375167,0.06528145,0.06528145,0.06528145,0.06897447
"3910",192010031,"Cedofeita, Porto, Portugal",774,41.15577,-8.616828,"Europe",0.07743701,0.07813822,0.06245576,0.08092243,0.06245576,0.06245576
"3911",192012883,"Barksdale Air Force Base, Bossier City, Louisiana, United States of America",681,32.5056,-93.65065,"North America",0.1087963,0.1042486,0.0635376,0.05912406,0.05912406,0.06006505
"3912",192018029,"Splash Island Park, Portage La Prairie, Manitoba, Canada",681,49.96544,-98.29215,"North America",0.07441545,0.07316603,0.06599841,0.06599841,0.06599841,0.06599841
"3913",192032351,"Medieval Times, Toronto, Ontario, Canada",681,43.63277,-79.42493,"North America",0.09086403,0.124825,0.0715877,0.08534391,0.05040697,0.06189126
"3914",192036908,"Fraser Edmunston Golf Club, Edmundston, New Brunswick, Canada",681,47.37715,-68.33856,"North America",0.06331517,0.08045251,0.06331517,0.06331517,0.06331517,0.06331517
"3915",192054051,"Moundsville, West Virginia, United States of America",557,39.89083,-80.71667,"North America",0.06693353,0.06693353,0.06693353,0.06693353,0.06693353,0.06693353
"3916",192058918,"Laatzen, Germany",774,52.28921,9.83928,"Europe",0.06648722,0.07120027,0.06648722,0.06648722,0.06648722,0.06648722
"3917",192060809,"Delmar Stadium, Houston, Texas, United States of America",681,29.80157,-95.45661,"North America",0.08041964,0.1642407,0.0670935,0.05873758,0.05873758,0.06895651
"3918",192065242,"Parlee Beach Provincial Park, Shediac, New Brunswick, Canada",681,46.23741,-64.51144,"North America",0.06619067,0.06877165,0.06619067,0.06619067,0.06619067,0.06619067
"3919",192066203,"University of Mobile, Mobile, Alabama, United States of America",681,30.79595,-88.12376,"North America",0.07264901,0.1043531,0.06377417,0.06377417,0.06377417,0.0836523
"3920",192072403,"Mountain High, Wrightwood, California, United States of America",681,34.37888,-117.6906,"North America",0.07698119,0.09271563,0.06304533,0.0624913,0.0624913,0.06694364
"3921",192074883,"Queens Museum of Art, Flushing, New York, United States of America",681,40.7457,-73.84717,"North America",0.1154363,0.1310231,0.05787728,0.05920549,0.05742496,0.06322606
"3922",192074945,"New York Hall of Science, Corona, New York, United States of America",681,40.74726,-73.85258,"North America",0.1129295,0.1333342,0.05700279,0.05823778,0.05658222,0.06242664
"3923",192102008,"O'Callaghan Stephen's Green Shopping Centre, Dublin, Ireland",681,53.34,-6.26083,"Europe",0.07815706,0.101333,0.05375264,0.0532304,0.04939343,0.07335575
"3924",192103868,"Glasgow Westend, Glasgow, Scotland, United Kingdom",557,55.87275,-4.289878,"Europe",0.09532859,0.07870199,0.06241251,0.06235439,0.06235439,0.09187238
"3925",192126932,"Academy of Fine Arts, Florence, Italy",681,43.77626,11.25813,"Europe",0.06909801,0.07094292,0.0601767,0.05928718,0.05928718,0.05940189
"3926",192130838,"Marketplace Mall, Rochester, New York, United States of America",681,43.08477,-77.63806,"North America",0.1014343,0.114237,0.06436622,0.05948375,0.05903238,0.1162892
