"","destination_id","Destination_name","destination_type_id","destination_latitude","destination_longitude","Continent","Activity_Adventure","Activity_Biking","Activity_Birdwatching","Activity_Boating","Activity_Camping","Activity_Cave_Exploring","Activity_Dancing","Activity_Diving","Activity_Ecotourism","Activity_Excursions","Activity_Ferry","Activity_Fishing","Activity_Horseracing","Activity_Horseback_Riding","Activity_Hunting","Activity_Iceskating","Activity_Kayaking","Activity_Kitesurfing","Activity_Rafting","Activity_Rockclimbing","Activity_Rowing","Activity_Sailing","Activity_Segway_Tours","Activity_Shopping","Activity_Sightseeing","Activity_Skydiving","Activity_Sledding","Activity_Snorkeling","Activity_Snowtubing","Activity_Snowmobile_Riding","Activity_Snowshoeing","Activity_Stargazing","Activity_Surfing","Activity_Swimming","Activity_Walking","Activity_Waterskiing","Activity_Whalewatching","Activity_Windsurfing"
"4127",193390523,"Huston Tillotson University, Austin, Texas, United States of America",681,30.26415,-97.72137,"North America",0.05357803,0.07905122,0.05335752,0.06562124,0.05403109,0.05335752,0.06909607,0.05335752,0.0560649,0.05335752,0.05335752,0.05335752,0.05335752,0.0536586,0.05335752,0.05335752,0.06559729,0.05335752,0.05395606,0.05335752,0.05335752,0.05485386,0.05369261,0.07708683,0.05474618,0.05335752,0.05335752,0.05335752,0.05335752,0.05335752,0.05335752,0.05335752,0.05335752,0.09157875,0.1716651,0.05485386,0.05335752,0.05335752
"4128",193391019,"Treaty Oak, Austin, Texas, United States of America",681,30.27131,-97.75565,"North America",0.05282316,0.08164099,0.05261029,0.06808999,0.05325479,0.05261029,0.07112906,0.05261029,0.05520042,0.05261029,0.05261029,0.05261029,0.05261029,0.05289829,0.05261029,0.05261029,0.06806708,0.05261029,0.05318283,0.05261029,0.05261029,0.05432791,0.0532171,0.07619146,0.05393901,0.05261029,0.05261029,0.05261029,0.05261029,0.05261029,0.05261029,0.05261029,0.05261029,0.09113449,0.1712635,0.05404164,0.05261029,0.05261029
"4129",193394863,"Dealey Plaza, Dallas, Texas, United States of America",681,32.7787,-96.80842,"North America",0.05214571,0.05419166,0.05053402,0.05053402,0.0512407,0.05053402,0.0554234,0.05053402,0.05330564,0.0508882,0.05053402,0.05053402,0.05053402,0.05113979,0.05053402,0.05064844,0.05053402,0.05053402,0.05053402,0.05053402,0.05053402,0.05053402,0.05053402,0.09898291,0.06827538,0.05053402,0.05053402,0.05053402,0.05053402,0.05053402,0.05053402,0.05053402,0.05053402,0.07541444,0.1655511,0.05053402,0.05053402,0.05053402
"4130",193404783,"Barry University, Miami Shores, Florida, United States of America",681,25.87922,-80.19416,"North America",0.05935129,0.06132291,0.05164495,0.06536107,0.05340655,0.05164495,0.05653631,0.0557723,0.05184149,0.05169272,0.05164495,0.0568322,0.05164498,0.05164498,0.05164907,0.05164495,0.05675491,0.05164495,0.05203802,0.05164495,0.05203802,0.05978292,0.05282417,0.1091884,0.05276258,0.05872036,0.05164495,0.05798192,0.05164495,0.05164495,0.05164495,0.05164495,0.06070697,0.08148026,0.1197652,0.05736418,0.05164495,0.05596876
"4131",193421058,"Mitsubishi Electric Hall, Duesseldorf, Germany",681,51.2075,6.808765,"Europe",0.0645042,0.06796381,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0653691,0.09695463,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0645042,0.0653512,0.09253019,0.0645042,0.0645042,0.0645042
"4132",193422825,"Stanislaus National Forest, Sonora, California, United States of America",681,37.98154,-120.3685,"North America",0.06719485,0.06161096,0.05771875,0.06053301,0.06585142,0.05771875,0.06189854,0.05771875,0.05865683,0.05771875,0.06049635,0.05771875,0.05771875,0.05771875,0.05771875,0.05771875,0.06053301,0.05771875,0.06443984,0.05771875,0.05771875,0.05959492,0.05771875,0.1033336,0.05879989,0.05771875,0.05865683,0.05771875,0.05771875,0.05959492,0.05959492,0.05771875,0.05771875,0.07586874,0.1183449,0.06240918,0.05771875,0.05771875
"4133",193429211,"Cuenca, Ecuador",557,-2.868151,-79.22588,"South America",0.06371407,0.07057384,0.05844952,0.06287704,0.06901735,0.05844952,0.05986316,0.06287704,0.05942243,0.05844952,0.05893598,0.06374035,0.05844952,0.07045726,0.05844952,0.05844952,0.06287704,0.05844952,0.06816786,0.05844952,0.05844952,0.05844952,0.05844952,0.08128428,0.06780072,0.05893598,0.05844952,0.06287704,0.05844952,0.05844952,0.05844952,0.05844952,0.06374035,0.07428189,0.09324956,0.05844952,0.05844952,0.05844952
"4134",193429304,"Mammoth Mountain, Mammoth Lakes, California, United States of America",681,37.65098,-119.0373,"North America",0.06273126,0.08819354,0.05655839,0.06288602,0.06400863,0.05655839,0.06109999,0.05655839,0.05655839,0.05655839,0.05655839,0.07256707,0.05655839,0.06134416,0.05655839,0.0568465,0.05799894,0.05655839,0.05655839,0.05742272,0.0568465,0.05713461,0.05655839,0.08935422,0.0731789,0.05655839,0.05886326,0.05655839,0.05886326,0.06088003,0.06456013,0.05655839,0.05655839,0.07235095,0.08913111,0.05742272,0.05655839,0.0568465
"4135",193434047,"University of Central Florida Arena, Orlando, Florida, United States of America",681,28.60616,-81.19742,"North America",0.06076877,0.06076877,0.06076877,0.06196437,0.06079965,0.06076877,0.06076877,0.06076877,0.06315997,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06196437,0.06076877,0.08310949,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.06076877,0.07434098,0.0986674,0.06076877,0.06076877,0.06076877
"4136",193435225,"La Porte, Texas, United States of America",774,29.6816,-95.04395,"North America",0.06642103,0.06642103,0.06529186,0.06755021,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06766782,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06642103,0.06529186,0.06529186,0.06755021,0.06642103,0.06774988,0.06529186,0.06642103,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.06529186,0.07432528,0.0843029,0.06755021,0.06529186,0.06642103
"4137",193440185,"Livermore Valley Wine Country, Livermore, California, United States of America",557,37.64338,-121.78,"North America",0.06442457,0.06974331,0.06290493,0.06366475,0.06290493,0.06290493,0.06290493,0.06290493,0.06442457,0.06290493,0.06290493,0.06890541,0.06290493,0.06290493,0.06290493,0.06290493,0.06366475,0.06290493,0.06290493,0.06290493,0.06290493,0.06366475,0.06290493,0.08272649,0.06290493,0.06442457,0.06290493,0.06290493,0.06290493,0.06290493,0.06290493,0.06290493,0.06290493,0.08100444,0.07962053,0.06290493,0.06290493,0.06290493
"4138",193443967,"Chapman University, Orange, California, United States of America",681,33.79332,-117.8528,"North America",0.06752215,0.06708128,0.05331372,0.05743886,0.05558668,0.05331372,0.07380765,0.05743886,0.05331372,0.05837735,0.05331372,0.05743886,0.05331372,0.05331372,0.05331372,0.05331372,0.05331372,0.05331372,0.05331372,0.05743886,0.05331372,0.05743886,0.05331372,0.1043326,0.05331372,0.05331372,0.05331372,0.05743886,0.05331372,0.05331372,0.05331372,0.05331372,0.05799638,0.07344043,0.1320314,0.05331372,0.06212151,0.05331372
"4139",193459529,"Big League Dreams - Manteca, Manteca, California, United States of America",681,37.78764,-121.2573,"North America",0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.1095323,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.0639237,0.08087243,0.0813111,0.0639237,0.0639237,0.0639237
"4140",193463714,"Anaheim Indoor Marketplace, Anaheim, California, United States of America",681,33.81171,-117.9062,"North America",0.09420034,0.05614863,0.04729995,0.04858334,0.04806557,0.04729995,0.04899061,0.04838126,0.04837321,0.04748382,0.04729995,0.04751353,0.04729995,0.04733042,0.04729995,0.04729995,0.04836783,0.04729995,0.04729995,0.04751353,0.04729995,0.04836783,0.0477271,0.08825174,0.04740654,0.0477271,0.04729995,0.04815425,0.04729995,0.04729995,0.04729995,0.04729995,0.04925738,0.09865422,0.2775182,0.04794068,0.04751353,0.0477271
"4141",193464241,"Anaheim Equestrian Center, Anaheim, California, United States of America",681,33.81451,-117.8752,"North America",0.09491444,0.05281726,0.04741528,0.04871002,0.04819265,0.04741528,0.04902306,0.04850622,0.04849944,0.04760197,0.04741528,0.04763074,0.04741528,0.04744622,0.04741528,0.04741528,0.04849259,0.04741528,0.04741528,0.04763074,0.04741528,0.04849259,0.0478462,0.08880244,0.0475235,0.0478462,0.04741528,0.04827713,0.04741528,0.04741528,0.04741528,0.04741528,0.04939023,0.09844356,0.2807737,0.04806167,0.04763074,0.0478462
"4142",193468488,"Atasehir, Istanbul, Turkey",774,40.98555,29.13185,"Europe",0.06607935,0.06701744,0.06607935,0.06701744,0.06607935,0.06607935,0.06607935,0.06701744,0.06795552,0.06607935,0.06607935,0.06607935,0.06607935,0.06607935,0.06607935,0.06607935,0.06701744,0.06607935,0.06607935,0.06607935,0.06607935,0.06701744,0.06607935,0.07170787,0.06607935,0.06607935,0.06607935,0.06701744,0.06607935,0.06607935,0.06607935,0.06607935,0.06607935,0.07414838,0.06607935,0.06701744,0.06607935,0.06607935
"4143",193474564,"SuperClubs Ironshore Golf and Country Club, Montego Bay, Jamaica",681,18.51488,-77.8707,"South America",0.05266152,0.05019775,0.04586822,0.08265329,0.04699355,0.04643942,0.06183919,0.05986098,0.04701062,0.06551353,0.04586822,0.04701821,0.04586822,0.04936783,0.04586822,0.04586822,0.06402283,0.04586822,0.04929542,0.04643942,0.04701062,0.05620828,0.04586822,0.07331548,0.04586822,0.05020185,0.04586822,0.1024843,0.04586822,0.04586822,0.04586822,0.04586822,0.05264927,0.0931279,0.05935381,0.04872422,0.04586822,0.05291399
"4144",193482593,"Clayton State University, Morrow, Georgia, United States of America",681,33.59554,-84.32967,"North America",0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.07360505,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.06546254,0.07937362,0.0750021,0.06546254,0.06546254,0.06546254
"4145",193486251,"Bell Street Cruise Terminal at Pier 66, Seattle, Washington, United States of America",681,47.612,-122.3498,"North America",0.05570723,0.07482835,0.05053597,0.08180191,0.05130586,0.05053597,0.06008988,0.05089273,0.05246523,0.05103309,0.06110691,0.05071691,0.05053597,0.05053597,0.05095363,0.05053597,0.06031286,0.05053597,0.05071435,0.05053597,0.05710048,0.06375788,0.05089273,0.1654643,0.07489892,0.05499555,0.05053597,0.05071435,0.05053597,0.05107112,0.0512495,0.05053597,0.05054585,0.05939461,0.2734365,0.05178465,0.05139741,0.05142788
"4146",193488483,"Phillips Square, Montreal, Quebec, Canada",681,45.50998,-73.66986,"North America",0.04973302,0.08022633,0.04836989,0.05405479,0.04857222,0.04836989,0.07251148,0.0483941,0.05613695,0.04843841,0.04836989,0.04836989,0.04836989,0.04856583,0.04836989,0.04843411,0.05348353,0.04836989,0.05143683,0.04853131,0.04836989,0.04949982,0.04885414,0.2408441,0.05541332,0.04853131,0.04869273,0.04836989,0.04836989,0.04885414,0.05062974,0.04836989,0.05659495,0.07152689,0.2132123,0.04869273,0.04836989,0.04885414
"4147",193506680,"Metro Richmond Zoo, Chesterfield, Virginia, United States of America",681,37.38776,-77.76375,"North America",0.06143755,0.06765415,0.06046968,0.0607923,0.06149209,0.06046968,0.06138217,0.06046968,0.0640209,0.06046968,0.06046968,0.06140228,0.06046968,0.06046968,0.06046968,0.06046968,0.06208279,0.06046968,0.06398326,0.06046968,0.06046968,0.0607923,0.06165454,0.1031296,0.06133018,0.06111492,0.06046968,0.06046968,0.06046968,0.0607923,0.0607923,0.06046968,0.0607923,0.08835467,0.1023646,0.06111492,0.06046968,0.0607923
"4148",193507889,"Riviera Cancun Golf Resort, Cancun, Quintana Roo, Mexico",681,21.01407,-86.82449,"South America",0.05497107,0.05088925,0.04852953,0.05794313,0.04919445,0.04852953,0.06418065,0.06656432,0.04852953,0.06536754,0.05933669,0.05576664,0.04852953,0.04879274,0.04876905,0.04852953,0.05365169,0.04852953,0.04852953,0.04916233,0.04852953,0.05337145,0.04852953,0.06982812,0.05975429,0.05433692,0.04852953,0.07243983,0.04852953,0.04852953,0.04852953,0.04852953,0.05352629,0.1006936,0.0639272,0.05187151,0.04852953,0.05225845
"4149",193509563,"Balvanera, Buenos Aires, Argentina",774,-34.60917,-58.40379,"South America",0.06616622,0.06870687,0.06553105,0.06616622,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06680138,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06616622,0.06553105,0.08091421,0.06553105,0.06616622,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06553105,0.06680138,0.06557614,0.06553105,0.06553105,0.06553105
"4150",193511237,"Southern New Hampshire University, Hooksett, New Hampshire, United States of America",681,43.04046,-71.45196,"North America",0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.09337081,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06624584,0.06782962,0.06624584,0.06624584,0.06624584,0.06624584
"4151",193515019,"Pohara, New Zealand",557,-40.84838,172.901,"Australia",0.0663905,0.06916212,0.0663905,0.06777631,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.06916212,0.0663905,0.0663905,0.06777631,0.0663905,0.06777631,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.0663905,0.06777631,0.06777631,0.0663905,0.0663905,0.0663905
"4152",193524939,"San Juan, Philippines",557,16.6693,120.3747,"Asia",0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06788874,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.06635477,0.1047477,0.06788874,0.06635477,0.06635477,0.06635477,0.06635477
"4153",193551165,"Mafolie, St. Thomas, U.S. Virgin Islands",557,18.35089,-64.93011,"South America",0.05426601,0.05426601,0.05426601,0.1295364,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.06785545,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.07900224,0.05426601,0.05426601,0.05426601,0.05426601,0.09440966,0.05426601,0.09089755,0.07746826,0.05426601,0.05426601,0.07746826,0.05426601,0.05426601,0.05426601,0.05426601,0.05426601,0.06385982,0.08521962,0.05426601,0.05426601,0.05579999
"4154",193563472,"Port of Vancouver, Vancouver, British Columbia, Canada",681,49.28289,-123.0832,"North America",0.06485461,0.08165124,0.04877836,0.06956807,0.04919707,0.04877836,0.0582601,0.05538274,0.05404651,0.05544312,0.07894531,0.05308585,0.04877836,0.04877836,0.04877836,0.04877836,0.06118214,0.04877836,0.05517705,0.04918974,0.04885757,0.05191558,0.0488812,0.2016384,0.06681535,0.04929258,0.04908689,0.04918974,0.04949827,0.04918974,0.05467552,0.04877838,0.04908781,0.07853941,0.1854311,0.04908689,0.06056389,0.04970396
"4155",193592240,"Morumbi, Sao Paulo, Brazil",557,-23.5963,-46.70854,"South America",0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.0678059,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.09064635,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.06627193,0.0678059,0.06627193,0.06627193,0.06627193,0.06627193
"4156",193596022,"Guangdong Museum, Guangzhou, China",681,23.11737,113.3199,"Asia",0.06274218,0.0640582,0.06274218,0.06763435,0.06274218,0.06274218,0.06750312,0.06282992,0.06291765,0.06274218,0.06782553,0.06291765,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06344406,0.06344406,0.1155057,0.06284836,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06274218,0.06282992,0.0749571,0.08117059,0.06318086,0.06274218,0.06274218
"4157",193602284,"TUI Arena, Hannover, Germany",681,52.32303,9.816225,"Europe",0.06442409,0.07696765,0.06407566,0.06825685,0.06407566,0.06407566,0.06407566,0.06407566,0.06442409,0.06407566,0.06407566,0.06407566,0.06407566,0.06407566,0.06434541,0.06407566,0.06477253,0.06407566,0.06407566,0.06407566,0.06407566,0.06825685,0.06616625,0.1014759,0.06634897,0.06407566,0.06407566,0.06442409,0.06407566,0.06407566,0.06407566,0.06407566,0.06442409,0.06666153,0.07762579,0.06442409,0.06407566,0.06477253
"4158",193602346,"Villa Blanca Reef, Cozumel, Quintana Roo, Mexico",681,20.48961,-86.97108,"South America",0.06192664,0.05958111,0.05077712,0.07957904,0.05077712,0.05077712,0.06003677,0.1557528,0.05183987,0.0756647,0.08675129,0.05451099,0.05077712,0.05181609,0.05077712,0.05077712,0.05502814,0.05077712,0.05077712,0.05077712,0.05130849,0.05609092,0.05077712,0.1198623,0.05077712,0.05565672,0.05077712,0.1777661,0.05077712,0.05077712,0.05077712,0.05077712,0.05375484,0.1003132,0.1041706,0.05130849,0.05130849,0.05502814
"4159",193603338,"Inovel Business Park, Velizy-Villacoublay, France",557,48.78276,2.211745,"Europe",0.0644988,0.06595929,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.1391364,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.0644988,0.1135074,0.07497566,0.0644988,0.0644988,0.0644988
"4160",193608980,"Alma Hoppes Lustspielhaus, Hamburg, Germany",681,53.59285,9.992945,"Europe",0.06550646,0.07594079,0.06485432,0.07137577,0.06485432,0.06485432,0.06485432,0.06485432,0.06550646,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06615861,0.06485432,0.06485432,0.06485432,0.06485432,0.07137577,0.06550646,0.07713258,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06485432,0.06550646,0.06681075,0.07258796,0.06485432,0.06485432,0.06485432
"4161",193616575,"Wofford College, Spartanburg, South Carolina, United States of America",681,34.95742,-81.93755,"North America",0.06378271,0.07587128,0.06248536,0.06378271,0.06248536,0.06248536,0.06248734,0.06248536,0.06378271,0.06248536,0.06248536,0.07457392,0.06248536,0.06248536,0.07457392,0.06248536,0.06378271,0.06248536,0.06378271,0.06248536,0.06248536,0.06248536,0.06248536,0.07457392,0.06248536,0.06378271,0.06248536,0.06248536,0.06248536,0.06378271,0.06378271,0.06248536,0.06248536,0.06637742,0.07557552,0.06378271,0.06248536,0.06248536
"4162",193641096,"Huhnerposten Events Location, Hamburg, Germany",681,53.55048,10.00836,"Europe",0.06301774,0.07661158,0.06259903,0.07270983,0.06259903,0.06259903,0.06262759,0.06259903,0.06364582,0.06259903,0.06259903,0.06259903,0.06259903,0.06259903,0.06259903,0.06259903,0.06364582,0.06259903,0.06259903,0.06259903,0.06259903,0.07096803,0.06385518,0.1018409,0.06519869,0.06259903,0.06259903,0.06259903,0.06259903,0.06259903,0.06259903,0.06259903,0.06280839,0.0739062,0.09464739,0.06280839,0.06259903,0.06280839
"4163",193649094,"Port of Kobe, Kobe, Japan",681,34.6726,135.2166,"Asia",0.06304935,0.06509895,0.06304935,0.06373255,0.06304935,0.06304935,0.07154422,0.06304935,0.06304935,0.06304935,0.06463131,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06373255,0.06304935,0.1086987,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06304935,0.06706192,0.08562675,0.06304935,0.06304935,0.06304935
"4164",193671569,"Metairie Business District, Metairie, Louisiana, United States of America",557,30.00428,-90.15708,"North America",0.05942594,0.06152547,0.05942594,0.06046825,0.05942594,0.05942594,0.07181842,0.05942594,0.06046825,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.06046825,0.05942594,0.143472,0.05943138,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.05942594,0.08110702,0.08833451,0.06046825,0.05942594,0.05942594
